gender,areacode,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
M,307,RANCHESTER,WY,82839,M,N,15000,0.0,0,0,0
F,302,ODESSA,DE,19730,S,Y,5000,2.2,110,0,110
F,401,PROVIDENCE,RI,2906,M,Y,85000,0.0,0,0,0
F,808,CAPTAIN-COOK,HI,96704,M,N,5000,1.9407895,0,2080,0
M,401,WEST-KINGSTON,RI,2892,M,Y,60000,0.0,0,0,0
M,307,CROWHEART,WY,82512,M,Y,55000,0.0,0,0,0
F,787,SAN-JUAN,PR,929,S,N,40000,0.0,0,0,0
F,401,PORTSMOUTH,RI,2871,S,Y,75000,0.0,0,0,0
M,401,LITTLE-COMPTON,RI,2837,S,N,95000,0.0,0,0,0
M,401,OAKLAND,RI,2858,M,N,10000,0.0,0,0,0
M,808,HONOLULU,HI,96807,S,Y,20000,4.644737,1040,0,1040
M,401,NORTH-KINGSTOWN,RI,2852,M,Y,55000,0.0,0,0,0
F,401,CHEPACHET,RI,2814,S,Y,30000,0.0,0,0,0
F,307,RANCHESTER,WY,82839,S,Y,20000,0.0,0,0,0
F,401,PROVIDENCE,RI,2902,M,Y,30000,0.0,0,0,0
F,401,OAKLAND,RI,2858,M,Y,75000,0.0,0,0,0
M,939,SAN-JUAN,PR,911,M,N,80000,0.0,0,0,0
M,401,NORTH-SCITUATE,RI,2857,M,Y,65000,0.0,0,0,0
M,939,AGUADILLA,PR,605,S,Y,25000,0.0,0,0,0
M,401,SAUNDERSTOWN,RI,2874,M,N,50000,0.0,0,0,0
F,787,SAN-JUAN,PR,931,S,N,25000,0.0,0,0,0
F,302,NEWARK,DE,19718,M,N,100000,5.95,0,220,0
F,401,ADAMSVILLE,RI,2801,M,Y,50000,0.0,0,0,0
F,401,WEST-WARWICK,RI,2893,M,N,70000,0.0,0,0,0
F,939,BARRANQUITAS,PR,794,S,N,15000,0.0,0,0,0
F,302,WILMINGTON,DE,19850,M,Y,55000,5.609091,0,220,110
M,401,SMITHFIELD,RI,2917,S,N,50000,0.0,0,0,0
F,307,ETNA,WY,83118,S,Y,55000,0.0,0,0,0
M,401,CUMBERLAND,RI,2864,M,N,70000,0.0,0,0,0
M,401,PORTSMOUTH,RI,2871,M,Y,80000,0.0,0,0,0
F,302,WILMINGTON,DE,19899,M,Y,85000,5.95,0,220,110
F,401,FOSTER,RI,2825,M,Y,60000,0.0,0,0,0
F,302,NASSAU,DE,19969,S,Y,5000,2.2,110,0,110
M,302,HOUSTON,DE,19954,S,Y,20000,3.2227273,110,0,110
F,302,PORT-PENN,DE,19731,M,N,5000,2.2,0,220,0
F,939,TRUJILLO-ALTO,PR,976,S,N,70000,0.0,0,0,0
M,808,HONOLULU,HI,96827,M,Y,65000,8.25,0,2080,1040
M,401,CLAYVILLE,RI,2815,M,Y,5000,0.0,0,0,0
F,307,VETERAN,WY,82243,S,Y,60000,0.0,0,0,0
M,907,KWIGILLINGOK,AK,99622,S,N,95000,0.0,0,0,0
M,907,KASILOF,AK,99610,M,Y,35000,0.0,0,0,0
F,307,POINT-OF-ROCKS,WY,82942,M,Y,85000,0.0,0,0,0
M,401,NORTH-SMITHFIELD,RI,2896,S,N,45000,0.0,0,0,0
F,603,MANCHESTER,NH,3107,S,N,45000,0.0,0,0,0
M,808,HONOLULU,HI,96811,S,Y,20000,4.644737,1040,0,1040
M,808,HONOLULU,HI,96801,S,N,90000,8.25,1040,0,0
F,401,PROVIDENCE,RI,2905,S,Y,5000,0.0,0,0,0
M,808,KAPOLEI,HI,96707,S,N,90000,8.25,1040,0,0
F,302,WILMINGTON,DE,19887,M,Y,85000,5.95,0,220,110
M,939,VEGA-ALTA,PR,692,M,N,85000,0.0,0,0,0
F,808,VOLCANO,HI,96785,S,N,40000,8.25,1040,0,0
F,401,WARREN,RI,2885,S,Y,80000,0.0,0,0,0
M,939,SAN-JUAN,PR,925,M,Y,90000,0.0,0,0,0
F,302,ODESSA,DE,19730,M,N,45000,4.9272730000000005,0,220,0
M,808,HONOLULU,HI,96824,S,N,100000,8.25,1040,0,0
M,302,WILMINGTON,DE,19810,S,N,50000,5.268182,110,0,0
M,702,SPARKS,NV,89434,S,N,20000,0.0,0,0,0
F,787,CAROLINA,PR,988,S,Y,60000,0.0,0,0,0
M,808,CAMP-H-M-SMITH,HI,96861,M,N,15000,3.743421,0,2080,0
F,787,PONCE,PR,731,M,Y,20000,0.0,0,0,0
M,401,PROVIDENCE,RI,2905,M,N,70000,0.0,0,0,0
M,401,WARWICK,RI,2888,M,Y,85000,0.0,0,0,0
M,808,MOUNTAIN-VIEW,HI,96771,S,N,80000,8.25,1040,0,0
F,302,WILMINGTON,DE,19898,M,N,50000,5.268182,0,220,0
M,401,EAST-PROVIDENCE,RI,2914,M,N,20000,0.0,0,0,0
F,808,KAMUELA,HI,96743,S,N,60000,8.25,1040,0,0
F,939,COROZAL,PR,783,S,N,70000,0.0,0,0,0
F,307,HUDSON,WY,82515,M,N,20000,0.0,0,0,0
F,401,BRISTOL,RI,2809,S,N,35000,0.0,0,0,0
F,302,HOUSTON,DE,19954,M,Y,80000,5.95,0,220,110
M,302,HOCKESSIN,DE,19707,M,N,75000,5.95,0,220,0
M,401,ALBION,RI,2802,S,Y,55000,0.0,0,0,0
F,302,WILMINGTON,DE,19850,S,N,30000,3.9045453,110,0,0
M,307,ROCK-SPRINGS,WY,82901,M,N,25000,0.0,0,0,0
M,401,HOPE,RI,2831,M,N,5000,0.0,0,0,0
M,401,BRADFORD,RI,2808,S,N,10000,0.0,0,0,0
F,401,RIVERSIDE,RI,2915,S,N,20000,0.0,0,0,0
M,939,ANASCO,PR,610,S,N,60000,0.0,0,0,0
F,808,HONOLULU,HI,96811,S,Y,15000,3.743421,1040,0,1040
F,307,MIDWEST,WY,82643,M,Y,40000,0.0,0,0,0
F,907,KALSKAG,AK,99607,S,N,30000,0.0,0,0,0
F,302,SELBYVILLE,DE,19975,S,Y,20000,3.2227273,110,0,110
F,401,WARREN,RI,2885,M,Y,95000,0.0,0,0,0
F,302,REHOBOTH-BEACH,DE,19971,S,Y,65000,5.95,110,0,110
M,808,HONOLULU,HI,96801,S,N,10000,2.8421054,1040,0,0
F,401,EXETER,RI,2822,S,Y,60000,0.0,0,0,0
M,302,WILMINGTON,DE,19804,S,N,45000,4.9272730000000005,110,0,0
M,787,DORADO,PR,646,S,Y,75000,0.0,0,0,0
M,808,PAHALA,HI,96777,M,N,90000,8.25,0,2080,0
F,401,CRANSTON,RI,2910,M,Y,65000,0.0,0,0,0
F,808,MILILANI,HI,96789,S,Y,55000,8.25,1040,0,1040
M,603,CENTER-OSSIPEE,NH,3814,S,N,5000,0.0,0,0,0
M,808,HONOLULU,HI,96807,S,N,75000,8.25,1040,0,0
F,939,QUEBRADILLAS,PR,678,S,N,35000,0.0,0,0,0
F,808,HONOLULU,HI,96815,S,Y,20000,4.644737,1040,0,1040
F,808,LIHUE,HI,96766,S,N,80000,8.25,1040,0,0
M,302,NEWARK,DE,19702,S,N,70000,5.95,110,0,0
M,307,POINT-OF-ROCKS,WY,82942,S,N,100000,0.0,0,0,0
M,939,CIDRA,PR,739,M,Y,25000,0.0,0,0,0
F,401,MANVILLE,RI,2838,S,N,5000,0.0,0,0,0
F,401,WARWICK,RI,2889,S,Y,30000,0.0,0,0,0
F,302,LINCOLN,DE,19960,S,N,10000,2.540909,110,0,0
F,302,HOUSTON,DE,19954,M,Y,95000,5.95,0,220,110
M,307,ENCAMPMENT,WY,82325,M,N,85000,0.0,0,0,0
F,401,PROVIDENCE,RI,2908,M,N,25000,0.0,0,0,0
M,808,KANEOHE,HI,96744,M,N,20000,4.644737,0,2080,0
M,808,KEALIA,HI,96751,S,N,100000,8.25,1040,0,0
F,401,NEWPORT,RI,2840,M,Y,85000,0.0,0,0,0
M,307,EVANSVILLE,WY,82636,M,N,20000,0.0,0,0,0
M,401,NORTH-KINGSTOWN,RI,2854,M,Y,80000,0.0,0,0,0
F,401,PROVIDENCE,RI,2906,S,Y,65000,0.0,0,0,0
M,302,HARBESON,DE,19951,M,N,5000,2.2,0,220,0
M,307,PARKMAN,WY,82838,M,N,85000,0.0,0,0,0
F,401,MANVILLE,RI,2838,S,N,35000,0.0,0,0,0
F,401,CRANSTON,RI,2910,S,Y,75000,0.0,0,0,0
F,401,CLAYVILLE,RI,2815,M,Y,20000,0.0,0,0,0
F,401,EXETER,RI,2822,M,N,100000,0.0,0,0,0
M,808,HONOKAA,HI,96727,M,N,45000,8.25,0,2080,0
M,808,HANAMAULU,HI,96715,S,Y,95000,8.25,1040,0,1040
F,302,GEORGETOWN,DE,19947,M,N,80000,5.95,0,220,0
F,302,WILMINGTON,DE,19809,M,N,20000,3.2227273,0,220,0
F,302,WILMINGTON,DE,19895,S,Y,15000,2.8818183,110,0,110
F,401,OAKLAND,RI,2858,M,Y,100000,0.0,0,0,0
F,401,WARWICK,RI,2888,M,N,15000,0.0,0,0,0
F,939,SAN-JUAN,PR,901,S,N,40000,0.0,0,0,0
F,401,WESTERLY,RI,2891,S,Y,40000,0.0,0,0,0
M,302,MILLSBORO,DE,19966,M,Y,50000,5.268182,0,220,110
M,401,RIVERSIDE,RI,2915,S,Y,5000,0.0,0,0,0
M,307,YELLOWSTONE-NATIONAL-PARK,WY,82190,M,N,5000,0.0,0,0,0
M,808,HONOLULU,HI,96804,M,Y,70000,8.25,0,2080,1040
F,401,WAKEFIELD,RI,2880,M,Y,10000,0.0,0,0,0
F,307,BEULAH,WY,82712,S,N,65000,0.0,0,0,0
F,302,WILMINGTON,DE,19886,M,Y,100000,5.95,0,220,110
F,939,PONCE,PR,733,M,N,75000,0.0,0,0,0
M,801,CORNISH,UT,84308,M,Y,20000,7.0,0,4950,2475
F,401,GREENE,RI,2827,S,Y,25000,0.0,0,0,0
M,401,CENTRAL-FALLS,RI,2863,S,N,10000,0.0,0,0,0
F,302,FELTON,DE,19943,S,N,100000,5.95,110,0,0
M,302,WILMINGTON,DE,19805,S,N,60000,5.95,110,0,0
M,401,PROVIDENCE,RI,2902,S,Y,35000,0.0,0,0,0
M,401,CRANSTON,RI,2921,S,N,60000,0.0,0,0,0
F,939,SAN-JUAN,PR,955,M,Y,25000,0.0,0,0,0
M,808,PAIA,HI,96779,M,Y,100000,8.25,0,2080,1040
M,939,SAN-JUAN,PR,911,M,N,70000,0.0,0,0,0
M,401,NORTH-SCITUATE,RI,2857,M,Y,80000,0.0,0,0,0
F,302,WILMINGTON,DE,19802,M,N,35000,4.2454550000000015,0,220,0
M,808,KANEOHE,HI,96744,M,N,90000,8.25,0,2080,0
M,808,HONOLULU,HI,96804,S,Y,95000,8.25,1040,0,1040
M,808,HONOLULU,HI,96815,M,N,20000,4.644737,0,2080,0
M,302,REHOBOTH-BEACH,DE,19971,M,Y,15000,2.8818183,0,220,110
F,802,PUTNEY,VT,5346,M,Y,70000,4.397808,0,6600,3300
M,302,WILMINGTON,DE,19894,M,N,30000,3.9045453,0,220,0
M,808,KAILUA-KONA,HI,96745,M,N,85000,8.25,0,2080,0
M,302,WILMINGTON,DE,19802,S,N,65000,5.95,110,0,0
F,787,ARECIBO,PR,613,M,Y,55000,0.0,0,0,0
F,808,KANEOHE,HI,96744,S,N,75000,8.25,1040,0,0
F,401,HARRISVILLE,RI,2830,S,Y,25000,0.0,0,0,0
F,401,PAWTUCKET,RI,2860,S,N,70000,0.0,0,0,0
F,939,SAN-JUAN,PR,931,S,N,20000,0.0,0,0,0
M,787,SAN-JUAN,PR,908,M,N,70000,0.0,0,0,0
F,401,ROCKVILLE,RI,2873,S,Y,90000,0.0,0,0,0
F,202,WASHINGTON-NAVY-YARD,DC,20374,S,N,95000,9.0,1370,0,0
M,603,MANCHESTER,NH,3107,S,Y,40000,0.0,0,0,0
F,307,GUERNSEY,WY,82214,S,N,95000,0.0,0,0,0
M,808,HONOLULU,HI,96807,S,Y,85000,8.25,1040,0,1040
F,302,WILMINGTON,DE,19892,S,N,75000,5.95,110,0,0
M,939,SAN-JUAN,PR,940,M,N,25000,0.0,0,0,0
M,907,FALSE-PASS,AK,99583,S,Y,35000,0.0,0,0,0
F,302,WILMINGTON,DE,19890,S,Y,10000,2.540909,110,0,110
M,401,ADAMSVILLE,RI,2801,S,N,20000,0.0,0,0,0
M,939,CAROLINA,PR,983,S,Y,95000,0.0,0,0,0
F,302,SMYRNA,DE,19977,S,Y,15000,2.8818183,110,0,110
M,939,PONCE,PR,734,M,N,80000,0.0,0,0,0
F,302,VIOLA,DE,19979,S,Y,5000,2.2,110,0,110
F,702,SEARCHLIGHT,NV,89046,S,Y,55000,0.0,0,0,0
M,808,HANAMAULU,HI,96715,S,N,70000,8.25,1040,0,0
F,939,AGUADILLA,PR,604,M,Y,20000,0.0,0,0,0
M,401,PEACE-DALE,RI,2883,M,N,85000,0.0,0,0,0
M,302,DAGSBORO,DE,19939,M,Y,20000,3.2227273,0,220,110
F,202,WASHINGTON,DC,20580,S,Y,80000,9.0,1370,0,1370
F,302,WILMINGTON,DE,19896,M,N,35000,4.2454550000000015,0,220,0
F,401,PAWTUCKET,RI,2860,M,Y,60000,0.0,0,0,0
F,808,KILAUEA,HI,96754,S,Y,10000,2.8421054,1040,0,1040
M,302,WILMINGTON,DE,19884,S,N,20000,3.2227273,110,0,0
F,307,GRANITE-CANON,WY,82059,S,Y,50000,0.0,0,0,0
F,775,JEAN,NV,89026,S,Y,90000,0.0,0,0,0
F,787,ARECIBO,PR,612,M,N,95000,0.0,0,0,0
F,401,ROCKVILLE,RI,2873,S,Y,95000,0.0,0,0,0
F,808,HONOLULU,HI,96836,M,N,65000,8.25,0,2080,0
F,808,WAIMANALO,HI,96795,S,N,70000,8.25,1040,0,0
M,702,ROUND-MOUNTAIN,NV,89045,S,N,20000,0.0,0,0,0
M,302,MILTON,DE,19968,S,Y,85000,5.95,110,0,110
M,808,M-C-B-H-KANEOHE-BAY,HI,96863,S,N,10000,2.8421054,1040,0,0
M,302,WILMINGTON,DE,19810,S,Y,10000,2.540909,110,0,110
F,808,HONOLULU,HI,96836,S,N,30000,6.447368,1040,0,0
F,302,OCEAN-VIEW,DE,19970,S,Y,20000,3.2227273,110,0,110
M,302,CLAYMONT,DE,19703,M,N,10000,2.540909,0,220,0
M,939,MARICAO,PR,606,S,Y,100000,0.0,0,0,0
M,808,KUNIA,HI,96759,S,N,25000,5.546053,1040,0,0
M,401,NORTH-SMITHFIELD,RI,2896,S,Y,45000,0.0,0,0,0
M,202,WASHINGTON,DC,20533,S,N,95000,9.0,1370,0,0
M,787,SAN-JUAN,PR,975,S,Y,100000,0.0,0,0,0
F,401,HOPKINTON,RI,2833,M,N,90000,0.0,0,0,0
F,302,NEWARK,DE,19718,S,N,10000,2.540909,110,0,0
F,939,CEIBA,PR,735,S,N,5000,0.0,0,0,0
F,302,OCEAN-VIEW,DE,19970,M,Y,60000,5.95,0,220,110
M,302,CLAYTON,DE,19938,S,N,80000,5.95,110,0,0
M,939,ARECIBO,PR,612,S,Y,20000,0.0,0,0,0
F,302,KIRKWOOD,DE,19708,S,Y,20000,3.2227273,110,0,110
M,302,CLAYMONT,DE,19703,S,N,55000,5.609091,110,0,0
F,401,RIVERSIDE,RI,2915,S,N,45000,0.0,0,0,0
F,401,OAKLAND,RI,2858,S,N,70000,0.0,0,0,0
F,302,NEWARK,DE,19702,S,Y,75000,5.95,110,0,110
M,401,SLATERSVILLE,RI,2876,M,N,50000,0.0,0,0,0
M,907,BETTLES-FIELD,AK,99726,M,Y,10000,0.0,0,0,0
M,307,HUDSON,WY,82515,M,Y,65000,0.0,0,0,0
F,401,PAWTUCKET,RI,2861,S,N,10000,0.0,0,0,0
F,401,PROVIDENCE,RI,2906,S,Y,70000,0.0,0,0,0
F,939,SAN-JUAN,PR,929,S,N,60000,0.0,0,0,0
F,401,FORESTDALE,RI,2824,M,Y,10000,0.0,0,0,0
M,808,HONOLULU,HI,96843,M,N,40000,8.25,0,2080,0
M,401,PAWTUCKET,RI,2861,M,N,100000,0.0,0,0,0
M,307,CHEYENNE,WY,82008,S,N,95000,0.0,0,0,0
F,302,KENTON,DE,19955,S,N,45000,4.9272730000000005,110,0,0
F,401,SLATERSVILLE,RI,2876,M,Y,65000,0.0,0,0,0
F,702,ROUND-MOUNTAIN,NV,89045,S,Y,70000,0.0,0,0,0
F,302,DOVER,DE,19903,S,N,95000,5.95,110,0,0
F,603,STRATHAM,NH,3885,M,N,20000,0.0,0,0,0
M,939,LAS-PIEDRAS,PR,771,S,Y,100000,0.0,0,0,0
F,808,KOLOA,HI,96756,S,Y,90000,8.25,1040,0,1040
F,808,SCHOFIELD-BARRACKS,HI,96857,M,Y,85000,8.25,0,2080,1040
M,939,SAN-JUAN,PR,936,S,Y,100000,0.0,0,0,0
F,808,HONOLULU,HI,96847,S,N,75000,8.25,1040,0,0
F,302,DOVER,DE,19901,M,N,50000,5.268182,0,220,0
M,302,LITTLE-CREEK,DE,19961,M,Y,25000,3.5636363,0,220,110
M,939,AGUADILLA,PR,604,S,Y,20000,0.0,0,0,0
M,401,ASHAWAY,RI,2804,M,Y,45000,0.0,0,0,0
M,401,BLOCK-ISLAND,RI,2807,S,N,100000,0.0,0,0,0
M,302,ODESSA,DE,19730,S,N,85000,5.95,110,0,0
M,307,WHEATLAND,WY,82201,S,N,70000,0.0,0,0,0
F,202,WASHINGTON,DC,20063,S,Y,100000,9.0,1370,0,1370
F,401,SMITHFIELD,RI,2917,S,N,55000,0.0,0,0,0
F,302,WINTERTHUR,DE,19735,S,Y,60000,5.95,110,0,110
F,302,MIDDLETOWN,DE,19709,M,Y,40000,4.586364,0,220,110
M,302,GREENWOOD,DE,19950,M,Y,45000,4.9272730000000005,0,220,110
F,302,NEWARK,DE,19716,S,N,40000,4.586364,110,0,0
M,302,WILMINGTON,DE,19887,S,N,55000,5.609091,110,0,0
M,302,WILMINGTON,DE,19884,M,Y,10000,2.540909,0,220,110
M,435,CLARKSTON,UT,84305,M,N,65000,7.0,0,4950,0
M,787,GURABO,PR,778,M,Y,60000,0.0,0,0,0
F,808,PAPAIKOU,HI,96781,S,N,85000,8.25,1040,0,0
F,787,PONCE,PR,731,S,Y,95000,0.0,0,0,0
M,939,RINCON,PR,677,M,N,25000,0.0,0,0,0
F,302,WILMINGTON,DE,19803,M,Y,70000,5.95,0,220,110
F,787,SAN-JUAN,PR,901,S,Y,100000,0.0,0,0,0
M,401,COVENTRY,RI,2816,M,Y,90000,0.0,0,0,0
F,787,MANATI,PR,674,M,Y,95000,0.0,0,0,0
F,808,PAIA,HI,96779,S,N,55000,8.25,1040,0,0
F,302,MILTON,DE,19968,S,Y,15000,2.8818183,110,0,110
M,302,REHOBOTH-BEACH,DE,19971,S,N,100000,5.95,110,0,0
F,302,DELMAR,DE,19940,M,N,50000,5.268182,0,220,0
M,302,WILMINGTON,DE,19806,M,Y,10000,2.540909,0,220,110
M,808,HONOLULU,HI,96839,S,N,70000,8.25,1040,0,0
F,302,WILMINGTON,DE,19850,M,N,70000,5.95,0,220,0
M,787,COMERIO,PR,782,S,Y,40000,0.0,0,0,0
M,302,WILMINGTON,DE,19810,S,N,25000,3.5636363,110,0,0
M,401,GLENDALE,RI,2826,S,Y,20000,0.0,0,0,0
M,603,STRATHAM,NH,3885,S,Y,60000,0.0,0,0,0
M,401,LITTLE-COMPTON,RI,2837,S,Y,55000,0.0,0,0,0
M,401,GLENDALE,RI,2826,S,N,55000,0.0,0,0,0
M,435,SALT-LAKE-CITY,UT,84157,S,Y,50000,7.0,2475,0,2475
M,302,MILLSBORO,DE,19966,M,N,100000,5.95,0,220,0
M,307,RAWLINS,WY,82301,M,Y,75000,0.0,0,0,0
F,401,FISKEVILLE,RI,2823,S,Y,80000,0.0,0,0,0
F,787,SAN-JUAN,PR,913,M,Y,100000,0.0,0,0,0
M,307,TEN-SLEEP,WY,82442,M,N,60000,0.0,0,0,0
F,939,JUNCOS,PR,777,M,Y,85000,0.0,0,0,0
F,808,KALAHEO,HI,96741,M,N,85000,8.25,0,2080,0
F,302,WILMINGTON,DE,19810,S,Y,25000,3.5636363,110,0,110
F,939,TOA-ALTA,PR,953,S,N,25000,0.0,0,0,0
F,939,CAROLINA,PR,981,S,N,60000,0.0,0,0,0
F,302,HARTLY,DE,19953,M,N,50000,5.268182,0,220,0
M,787,COMERIO,PR,782,S,N,45000,0.0,0,0,0
M,302,MILLVILLE,DE,19967,M,Y,30000,3.9045453,0,220,110
F,401,PAWTUCKET,RI,2861,S,Y,25000,0.0,0,0,0
F,808,WAIANAE,HI,96792,S,N,60000,8.25,1040,0,0
M,401,PROVIDENCE,RI,2903,M,N,100000,0.0,0,0,0
M,787,CIDRA,PR,739,S,N,95000,0.0,0,0,0
M,302,WILMINGTON,DE,19807,S,Y,45000,4.9272730000000005,110,0,110
F,302,KENTON,DE,19955,M,Y,65000,5.95,0,220,110
M,401,ADAMSVILLE,RI,2801,S,N,10000,0.0,0,0,0
M,302,WILMINGTON,DE,19889,S,N,15000,2.8818183,110,0,0
M,603,CONCORD,NH,3302,M,Y,95000,0.0,0,0,0
F,302,WILMINGTON,DE,19893,M,Y,50000,5.268182,0,220,110
F,939,LAS-PIEDRAS,PR,771,S,Y,20000,0.0,0,0,0
F,302,DOVER,DE,19904,S,Y,5000,2.2,110,0,110
M,401,PEACE-DALE,RI,2883,M,N,65000,0.0,0,0,0
F,787,ROSARIO,PR,636,S,Y,55000,0.0,0,0,0
M,401,PASCOAG,RI,2859,S,N,55000,0.0,0,0,0
F,808,HONOKAA,HI,96727,M,N,5000,1.9407895,0,2080,0
F,808,HOOLEHUA,HI,96729,M,Y,20000,4.644737,0,2080,1040
M,202,WASHINGTON,DC,20533,S,N,85000,9.0,1370,0,0
F,401,EXETER,RI,2822,M,N,80000,0.0,0,0,0
M,302,SELBYVILLE,DE,19975,M,Y,20000,3.2227273,0,220,110
F,307,HUDSON,WY,82515,M,Y,25000,0.0,0,0,0
F,302,GREENWOOD,DE,19950,S,Y,70000,5.95,110,0,110
M,401,PROVIDENCE,RI,2918,M,Y,60000,0.0,0,0,0
F,808,WAIANAE,HI,96792,S,Y,40000,8.25,1040,0,1040
F,939,MANATI,PR,674,S,Y,5000,0.0,0,0,0
M,302,MARYDEL,DE,19964,S,N,25000,3.5636363,110,0,0
M,787,SAN-JUAN,PR,901,M,Y,100000,0.0,0,0,0
M,302,DOVER,DE,19904,S,Y,45000,4.9272730000000005,110,0,110
M,302,YORKLYN,DE,19736,S,N,90000,5.95,110,0,0
M,808,LIHUE,HI,96766,M,N,60000,8.25,0,2080,0
M,401,BRADFORD,RI,2808,M,N,30000,0.0,0,0,0
M,775,LAS-VEGAS,NV,89162,S,Y,35000,0.0,0,0,0
M,808,HONOLULU,HI,96837,S,N,60000,8.25,1040,0,0
F,787,PONCE,PR,734,S,N,50000,0.0,0,0,0
F,401,CUMBERLAND,RI,2864,S,Y,15000,0.0,0,0,0
M,401,EAST-GREENWICH,RI,2818,M,Y,50000,0.0,0,0,0
M,302,SELBYVILLE,DE,19975,S,Y,70000,5.95,110,0,110
M,401,WOONSOCKET,RI,2895,M,Y,20000,0.0,0,0,0
M,907,CHEFORNAK,AK,99561,S,N,90000,0.0,0,0,0
F,802,BROOKFIELD,VT,5036,S,N,15000,3.6,3300,0,0
M,808,PAIA,HI,96779,S,N,60000,8.25,1040,0,0
M,787,CAROLINA,PR,983,S,N,75000,0.0,0,0,0
F,302,CLAYTON,DE,19938,M,Y,40000,4.586364,0,220,110
M,401,SLATERSVILLE,RI,2876,S,N,65000,0.0,0,0,0
M,401,CRANSTON,RI,2920,M,Y,30000,0.0,0,0,0
F,302,MILTON,DE,19968,S,Y,95000,5.95,110,0,110
F,939,AGUADILLA,PR,605,S,Y,30000,0.0,0,0,0
M,907,KALSKAG,AK,99607,M,N,25000,0.0,0,0,0
F,302,HARBESON,DE,19951,M,Y,65000,5.95,0,220,110
M,207,SOUTH-PORTLAND,ME,4116,S,Y,20000,8.5,2850,0,2850
F,401,EAST-GREENWICH,RI,2818,S,N,25000,0.0,0,0,0
M,401,BRADFORD,RI,2808,M,N,40000,0.0,0,0,0
F,307,CASPER,WY,82609,M,N,60000,0.0,0,0,0
F,307,YELLOWSTONE-NATIONAL-PARK,WY,82190,M,N,25000,0.0,0,0,0
M,939,DORADO,PR,646,S,N,15000,0.0,0,0,0
M,302,NEWARK,DE,19711,S,Y,80000,5.95,110,0,110
M,302,FREDERICA,DE,19946,M,N,85000,5.95,0,220,0
F,401,PEACE-DALE,RI,2883,M,Y,20000,0.0,0,0,0
F,401,PROVIDENCE,RI,2909,S,N,5000,0.0,0,0,0
F,939,MAUNABO,PR,707,M,Y,15000,0.0,0,0,0
F,808,HONOLULU,HI,96838,S,Y,5000,1.9407895,1040,0,1040
M,802,HUNTINGTON,VT,5462,M,N,25000,3.6,0,6600,0
F,787,GUAYNABO,PR,965,S,N,20000,0.0,0,0,0
M,802,HUNTINGTON,VT,5462,M,N,15000,3.6,0,6600,0
M,302,KIRKWOOD,DE,19708,S,N,70000,5.95,110,0,0
F,307,BEULAH,WY,82712,M,N,35000,0.0,0,0,0
M,939,SAN-JUAN,PR,936,M,N,60000,0.0,0,0,0
M,808,HONOLULU,HI,96827,S,N,45000,8.25,1040,0,0
F,401,JAMESTOWN,RI,2835,M,Y,90000,0.0,0,0,0
M,302,WILMINGTON,DE,19807,S,Y,75000,5.95,110,0,110
M,302,WILMINGTON,DE,19850,M,N,25000,3.5636363,0,220,0
F,302,WILMINGTON,DE,19891,S,N,35000,4.2454550000000015,110,0,0
F,302,NEWARK,DE,19715,S,N,95000,5.95,110,0,0
F,302,DOVER,DE,19906,M,Y,25000,3.5636363,0,220,110
M,307,CHEYENNE,WY,82008,M,Y,80000,0.0,0,0,0
M,401,PROVIDENCE,RI,2903,S,N,30000,0.0,0,0,0
M,208,HAZELTON,ID,83335,M,N,65000,7.8,0,6600,0
F,302,WINTERTHUR,DE,19735,M,Y,50000,5.268182,0,220,110
F,302,DELMAR,DE,19940,S,N,25000,3.5636363,110,0,0
F,307,LOVELL,WY,82431,M,N,70000,0.0,0,0,0
M,808,HONAUNAU,HI,96726,M,N,35000,7.348684299999999,0,2080,0
F,808,HONOLULU,HI,96803,S,N,95000,8.25,1040,0,0
M,787,HATILLO,PR,659,S,Y,90000,0.0,0,0,0
M,302,DELMAR,DE,19940,S,Y,95000,5.95,110,0,110
F,302,WILMINGTON,DE,19880,S,Y,5000,2.2,110,0,110
F,907,BETTLES-FIELD,AK,99726,S,Y,5000,0.0,0,0,0
M,787,CEIBA,PR,735,M,Y,65000,0.0,0,0,0
M,401,ALBION,RI,2802,M,Y,5000,0.0,0,0,0
F,787,RINCON,PR,677,M,Y,100000,0.0,0,0,0
M,302,WILMINGTON,DE,19892,S,N,20000,3.2227273,110,0,0
M,808,LANAI-CITY,HI,96763,S,N,5000,1.9407895,1040,0,0
M,302,VIOLA,DE,19979,S,Y,45000,4.9272730000000005,110,0,110
M,401,WARWICK,RI,2886,S,N,95000,0.0,0,0,0
F,401,CAROLINA,RI,2812,M,Y,50000,0.0,0,0,0
M,401,CAROLINA,RI,2812,M,N,60000,0.0,0,0,0
F,302,NEWARK,DE,19725,M,N,65000,5.95,0,220,0
F,302,WILMINGTON,DE,19806,M,Y,90000,5.95,0,220,110
F,208,HAZELTON,ID,83335,M,Y,40000,7.8,0,6600,3300
F,787,GURABO,PR,778,S,N,15000,0.0,0,0,0
F,302,WILMINGTON,DE,19889,S,Y,90000,5.95,110,0,110
F,939,PONCE,PR,733,M,Y,20000,0.0,0,0,0
F,401,WARWICK,RI,2887,M,Y,75000,0.0,0,0,0
M,808,FORT-SHAFTER,HI,96858,S,Y,20000,4.644737,1040,0,1040
