color,director,actor_2,actor_1,title,actor_3,original_language,production_countries,content_rating,year,vote_average
color,warren_p._sonoda,mykel_shannon_jenkins,diahann_carroll,the_masked_saint,lara_jean_chorostecki,english,canada,pg-13,2016.0,5.0
color,avi_nesher,elizabeth_berkley,fisher_stevens,taxman,robert_townsend,english,usa,r,1998.0,6.0
color,jay_oliva,mark_valley,michael_emerson,"batman:_the_dark_knight_returns,_part_2",grey_griffin,english,usa,pg-13,2013.0,8.0
color,uwe_boll,shelly_varod,bashar_rahal,in_the_name_of_the_king:_the_last_job,ralitsa_paskaleva,english,canada,r,2014.0,3.0
color,mark_young,jake_busey,alexa_penavega,wicked_blood,lew_temple,english,usa,not_rated,2014.0,5.0
color,antonio_simoncini,joe_egan,ray_winstone,lords_of_london,glen_murphy,english,uk,r,2014.0,3.0
color,mel_brooks,harvey_korman,madeline_kahn,high_anxiety,dick_van_patten,english,usa,pg,1977.0,7.0
color,luc_jacquet,sofie_gråbøl,morgan_freeman,march_of_the_penguins,romane_bohringer,french,france,g,2005.0,8.0
color,j.c._chandor,demi_moore,kevin_spacey,margin_call,ashley_williams,english,usa,r,2011.0,7.0
color,eldar_rapaport,adrian_gonzalez,murray_bartlett,august,edward_conna,english,usa,not_rated,2011.0,6.0
color,clark_gregg,matt_gerald,anjelica_huston,choke,jonah_bobo,english,usa,r,2008.0,6.0
color,damien_chazelle,melissa_benoist,j.k._simmons,whiplash,chris_mulkey,english,usa,r,2014.0,8.0
color,fernando_meirelles,seu_jorge,alice_braga,city_of_god,alexandre_rodrigues,portuguese,brazil,r,2002.0,9.0
color,justin_kerrigan,john_simm,danny_dyer,human_traffic,shaun_parkes,english,uk,r,1999.0,7.0
color,nathan_frankowski,rus_blackwell,corbin_bleu,day_one,luis_antonio,english,usa,pg-13,2012.0,7.0
color,karen_moncrieff,bruce_davison,james_franco,the_dead_girl,piper_laurie,english,usa,r,2006.0,7.0
color,thomas_vinterberg,alexandra_rapaport,thomas_bo_larsen,the_hunt,hana_shuan,danish,denmark,r,2012.0,8.0
color,bob_clark,darren_mcgavin,zack_ward,a_christmas_story,scott_schwartz,english,usa,pg,1983.0,8.0
color,alejandro_monteverde,ramon_rodriguez,armando_riesco,bella,eduardo_verástegui,english,usa,pg-13,2006.0,7.0
color,mark_l._lester,perry_king,roddy_mcdowall,class_of_1984,timothy_van_patten,english,canada,r,1982.0,7.0
color,eric_styles,rupert_graves,samantha_morton,dreaming_of_joseph_lees,miriam_margolyes,english,usa,r,1999.0,6.0
color,laurent_cantet,agame_malembo-emene,françois_bégaudeau,the_class,angélica_sancio,french,france,pg-13,2008.0,8.0
color,roman_polanski,mia_farrow,john_cassavetes,rosemary's_baby,charles_grodin,english,usa,r,1968.0,8.0
black_and_white,john_ford,woody_strode,lee_marvin,the_man_who_shot_liberty_valance,vera_miles,english,usa,approved,1962.0,8.0
color,max_mayer,terry_walters,peter_gallagher,adam,amy_irving,english,usa,pg-13,2009.0,7.0
color,joshua_marston,wilson_guerrero,catalina_sandino_moreno,maria_full_of_grace,yenny_paola_vega,spanish,colombia,r,2004.0,8.0
color,mike_mills,lou_taylor_pucci,goran_visnjic,beginners,mary_page_keller,english,usa,r,2010.0,7.0
color,john_gulager,eric_dane,krista_allen,feast,henry_rollins,english,usa,r,2005.0,6.0
color,john_landis,karen_allen,john_belushi,animal_house,tim_matheson,english,usa,r,1978.0,8.0
color,guy_hamilton,gert_fröbe,honor_blackman,goldfinger,lois_maxwell,english,uk,approved,1964.0,8.0
color,brandon_cronenberg,douglas_smith,sarah_gadon,antiviral,caleb_landry_jones,english,canada,not_rated,2012.0,6.0
color,frank_capra,lionel_barrymore,donna_reed,it's_a_wonderful_life,thomas_mitchell,english,usa,pg,1946.0,9.0
color,danny_boyle,shirley_henderson,kelly_macdonald,trainspotting,ewen_bremner,english,uk,r,1996.0,8.0
color,spike_lee,cedric_the_entertainer,bernie_mac,the_original_kings_of_comedy,steve_harvey,english,usa,r,2000.0,7.0
color,tod_williams,molly_ephraim,sprague_grayden,paranormal_activity_2,micah_sloat,english,usa,r,2010.0,6.0
color,kirk_jones,david_kelly,james_nesbitt,waking_ned_devine,fionnula_flanagan,english,uk,pg,1998.0,7.0
black_and_white,michael_moore,dick_clark,michael_moore,bowling_for_columbine,bill_clinton,english,germany,r,2002.0,8.0
color,yimou_zhang,daoming_chen,li_gong,coming_home,ni_yan,mandarin,china,pg-13,2014.0,7.0
color,jack_sholder,robert_rusler,clu_gulager,a_nightmare_on_elm_street_2:_freddy's_revenge,marshall_bell,english,usa,r,1985.0,5.0
color,james_ivory,rupert_graves,julian_sands,a_room_with_a_view,denholm_elliott,english,uk,unrated,1985.0,7.0
color,james_demonaco,adelaide_kane,rhys_wakefield,the_purge,chris_mulkey,english,usa,r,2013.0,6.0
color,scott_derrickson,victoria_leigh,danielle_kotch,sinister,james_ransone,english,usa,r,2012.0,7.0
color,david_raynr,mikki_padilla,nancy_o'dell,martin_lawrence_live:_runteldat,dayna_devon,english,usa,r,2002.0,5.0
color,richard_brooks,judith_anderson,burl_ives,cat_on_a_hot_tin_roof,jack_carson,english,usa,approved,1958.0,8.0
color,ted_post,gregory_sierra,linda_harrison,beneath_the_planet_of_the_apes,victor_buono,english,usa,g,1970.0,6.0
color,charles_martin_smith,bill_cobbs,kevin_zegers,air_bud,michael_jeter,english,usa,pg,1997.0,5.0
color,kunihiko_yuyama,eric_stuart,veronica_taylor,pokémon_3:_the_movie,lisa_ortiz,japanese,japan,g,2000.0,6.0
color,tom_mcloughlin,ron_palillo,tony_goldwyn,jason_lives:_friday_the_13th_part_vi,vincent_guastaferro,english,usa,r,1986.0,6.0
color,david_lean,sessue_hayakawa,william_holden,the_bridge_on_the_river_kwai,jack_hawkins,english,uk,pg,1957.0,8.0
color,patrick_read_johnson,royal_dano,ariana_richards,spaced_invaders,tonya_lee_williams,english,usa,pg,1990.0,5.0
color,alfred_hitchcock,bruce_dern,ed_lauter,family_plot,william_devane,english,usa,pg,1976.0,7.0
black_and_white,billy_wilder,ray_walston,fred_macmurray,the_apartment,david_white,english,usa,approved,1960.0,8.0
color,adam_marcus,leslie_jordan,kane_hodder,jason_goes_to_hell:_the_final_friday,erin_gray,english,usa,r,1993.0,4.0
color,alfred_hitchcock,lila_kedrova,tamara_toumanova,torn_curtain,david_opatoshu,english,usa,approved,1966.0,7.0
color,michel_gondry,dave_chappelle,common,dave_chappelle's_block_party,lauryn_hill,english,usa,r,2005.0,7.0
color,john_maclean,kodi_smit-mcphee,michael_fassbender,slow_west,ben_mendelsohn,english,uk,r,2015.0,7.0
color,michael_schultz,lisagay_hamilton,blair_underwood,krush_groove,bobby_brown,english,usa,r,1985.0,7.0
color,benny_boom,donald_faison,omari_hardwick,next_day_air,mike_epps,english,usa,r,2009.0,6.0
color,richard_brooks,jean_simmons,shirley_jones,elmer_gantry,edward_andrews,english,usa,approved,1960.0,8.0
black_and_white,stanley_kramer,montgomery_clift,maximilian_schell,judgment_at_nuremberg,spencer_tracy,english,usa,not_rated,1961.0,8.0
color,david_raynr,deon_richmond,donald_faison,trippin',countess_vaughn,english,usa,r,1999.0,5.0
black_and_white,howard_hawks,walter_brennan,montgomery_clift,red_river,harry_carey_jr.,english,usa,approved,1948.0,8.0
color,nnegest_likké,jimmy_jean-louis,mo'nique,phat_girlz,joyful_drake,english,usa,pg-13,2006.0,3.0
color,richard_linklater,ariane_labed,seamus_davey-fitzpatrick,before_midnight,athina_rachel_tsangari,english,usa,r,2013.0,8.0
color,christopher_leitch,robert_neary,john_astin,teen_wolf_too,kim_darby,english,usa,pg,1987.0,3.0
color,don_coscarelli,a._michael_baldwin,angus_scrimm,phantasm_ii,james_le_gros,english,usa,r,1988.0,6.0
color,michael_schultz,kimberly_elise,loretta_devine,woman_thou_art_loosed,clifton_powell,english,usa,r,2004.0,7.0
color,patricia_cardoso,lupe_ontiveros,america_ferrera,real_women_have_curves,george_lopez,english,usa,pg-13,2002.0,7.0
color,deepa_mehta,lisa_ray,john_abraham,water,seema_biswas,hindi,canada,pg-13,2005.0,8.0
color,damien_o'donnell,jimi_mistry,archie_panjabi,east_is_east,om_puri,english,uk,r,1999.0,7.0
color,peter_m._cohen,brian_van_holt,callie_thorne,whipped,david_heyman,english,usa,r,2000.0,4.0
color,mira_nair,sarita_choudhury,indira_varma,kama_sutra:_a_tale_of_love,rekha,english,usa,r,1996.0,6.0
color,nicole_holofcener,thomas_ian_nicholas,oliver_platt,please_give,ann_morgan_guilbert,english,usa,r,2010.0,7.0
color,mel_stuart,jack_albertson,peter_ostrum,willy_wonka_&_the_chocolate_factory,julie_dawn_cole,english,usa,g,1971.0,8.0
color,anthony_hickox,zach_galligan,julian_sands,warlock:_the_armageddon,paula_marshall,english,usa,r,1993.0,5.0
color,tom_schulman,george_hamilton,kristy_swanson,8_heads_in_a_duffel_bag,dyan_cannon,english,usa,r,1997.0,5.0
color,terrence_malick,stuart_margolin,sam_shepard,days_of_heaven,richard_libertini,english,usa,pg,1978.0,8.0
color,jill_sprecher,rob_mcelhenney,matthew_mcconaughey,thirteen_conversations_about_one_thing,amy_irving,english,usa,r,2001.0,7.0
color,darren_stein,judy_greer,julie_benz,jawbreaker,jeff_conaway,english,usa,r,1999.0,5.0
color,julian_schnabel,michael_wincott,gary_oldman,basquiat,courtney_love,english,usa,r,1996.0,7.0
black_and_white,noah_baumbach,grace_gummer,greta_gerwig,frances_ha,vanessa_ray,english,usa,r,2012.0,7.0
color,gavin_hood,nambitha_mpumlwana,terry_pheto,tsotsi,rapulana_seiphemo,zulu,uk,r,2005.0,7.0
color,george_gallo,joe_howard,eddie_griffin,dysfunktional_family,robert_noble,english,usa,r,2003.0,7.0
color,kevin_smith,haley_joel_osment,johnny_depp,tusk,michael_parks,english,usa,r,2014.0,5.0
color,chan-wook_park,ji-tae_yu,min-sik_choi,oldboy,hye-jeong_kang,korean,south_korea,r,2003.0,8.0
color,david_nixon,michael_bolten,robyn_lively,letters_to_god,christopher_schmidt,english,usa,pg,2010.0,6.0
color,jason_eisener,robb_wells,gregory_smith,hobo_with_a_shotgun,molly_dunsworth,english,canada,not_rated,2011.0,6.0
color,enrique_begne,héctor_jiménez,kevin_pollak,compadres,erick_elias,english,mexico,r,2016.0,5.0
color,matthew_bright,dan_hedaya,bokeem_woodbine,freeway,robert_peters,english,usa,r,1996.0,7.0
color,andrea_arnold,harry_treadaway,michael_fassbender,fish_tank,jason_maza,english,uk,not_rated,2009.0,7.0
color,whit_stillman,megalyn_echikunwoke,greta_gerwig,damsels_in_distress,zach_woods,english,usa,pg-13,2011.0,6.0
color,leslye_headland,adam_scott,kirsten_dunst,bachelorette,andrew_rannells,english,usa,r,2012.0,5.0
color,bobby_roth,aaron_ashmore,virginia_madsen,brave_new_girl,lindsey_haun,english,usa,pg-13,2004.0,5.0
color,tim_heidecker,william_atherton,michael_gross,tim_and_eric's_billion_dollar_movie,bob_ross,english,usa,r,2012.0,5.0
color,marco_kreuzpaintner,kostja_ullmann,alicja_bachleda,summer_storm,robert_stadlober,german,germany,r,2004.0,7.0
color,kate_connor,eric_stoltz,johnny_pacar,fort_mccoy,brendan_fehr,english,usa,r,2011.0,6.0
color,deon_taylor,betsy_russell,matt_cohen,chain_letter,noah_segan,english,usa,r,2009.0,4.0
color,jason_alexander,patti_lupone,gretchen_mol,just_looking,peter_onorati,english,usa,r,1999.0,7.0
color,xavier_gens,lauren_german,michael_biehn,the_divide,rosanna_arquette,english,germany,r,2011.0,6.0
color,conor_mcpherson,iben_hjejle,aidan_quinn,the_eclipse,jim_norton,english,ireland,r,2009.0,6.0
color,will_canon,scott_mechlowicz,frank_grillo,demonic,aaron_yoo,english,usa,r,2015.0,5.0
color,philip_zlotorynski,darren_keefe_reiher,neil_hopkins,my_big_fat_independent_movie,david_douglas,english,usa,r,2005.0,3.0
color,lance_kawas,michael_rapaport,taylor_negron,the_deported,talia_shire,english,usa,pg-13,2009.0,6.0
color,francesca_gregorini,amy_sedaris,tom_everett_scott,tanner_hall,chris_kattan,english,usa,r,2009.0,6.0
color,david_wain,amy_poehler,christopher_meloni,they_came_together,jack_mcbrayer,english,usa,r,2014.0,6.0
color,craig_moss,ashley_martin,french_stewart,30_nights_of_paranormal_activity_with_the_devil_inside_the_girl_with_the_dragon_tattoo,olivia_alexander,english,usa,r,2013.0,3.0
color,michael_jai_white,alex_meraz,michael_jai_white,never_back_down_2:_the_beatdown,jillian_murray,english,usa,r,2011.0,6.0
color,john_boorman,angie_dickinson,lee_marvin,point_blank,carroll_o'connor,english,usa,approved,1967.0,7.0
color,christian_sesma,brooke_newton,bokeem_woodbine,awol-72,brett_wagner,english,usa,r,2015.0,4.0
color,brian_caunter,stacy_keach,mike_starr,chicago_overcoat,frank_vincent,english,usa,r,2009.0,6.0
color,chris_d'arienzo,cybill_shepherd,judy_greer,barry_munday,shea_whigham,english,usa,r,2010.0,6.0
color,walter_salles,matheus_nachtergaele,fernanda_montenegro,central_station,othon_bastos,portuguese,brazil,r,1998.0,8.0
color,frank_capra,glenn_ford,ann-margret,pocketful_of_miracles,thomas_mitchell,english,usa,approved,1961.0,7.0
color,susan_seidelman,michael_nouri,dyan_cannon,boynton_beach_club,brenda_vaccaro,english,usa,r,2005.0,6.0
color,heidi_ewing,james_ransone,greg_crowe,freakonomics,tempestt_bledsoe,english,usa,pg-13,2010.0,6.0
color,alexandre_aja,maïwenn,cécile_de_france,high_tension,oana_pellea,french,france,unrated,2003.0,7.0
color,leon_ford,patrick_brammall,maeve_dermody,griff_the_invisible,kelly_paterniti,english,australia,pg-13,2010.0,6.0
color,hank_braxtan,gregory_cruz,q'orianka_kilcher,unnatural,allegra_carpenter,english,usa,r,2015.0,4.0
color,craig_brewer,paula_jai_parker,isaac_hayes,hustle_&_flow,elise_neal,english,usa,r,2005.0,7.0
black_and_white,billy_wilder,joe_e._brown,nehemiah_persoff,some_like_it_hot,george_raft,english,usa,not_rated,1959.0,8.0
color,john_carl_buechler,terry_kiser,kane_hodder,friday_the_13th_part_vii:_the_new_blood,william_butler,english,usa,r,1988.0,5.0
black_and_white,victor_fleming,terry,margaret_hamilton,the_wizard_of_oz,billie_burke,english,usa,passed,1939.0,8.0
black_and_white,mel_brooks,peter_boyle,madeline_kahn,young_frankenstein,teri_garr,english,usa,pg,1974.0,8.0
color,george_a._romero,shawn_roberts,megan_park,diary_of_the_dead,joe_dinicol,english,usa,r,2007.0,6.0
color,rajkumar_hirani,sanjay_dutt,vidya_balan,lage_raho_munna_bhai,jimmy_shergill,hindi,india,pg-13,2006.0,8.0
color,victor_nunez,patricia_richardson,peter_fonda,ulee's_gold,vanessa_zima,english,usa,r,1997.0,7.0
color,carroll_ballard,kelly_reno,teri_garr,the_black_stallion,hoyt_axton,english,usa,g,1979.0,7.0
color,thorbjørn_christoffersen,frank_hvam,iben_hjejle,journey_to_saturn,casper_christensen,danish,denmark,not_rated,2008.0,6.0
color,john_ford,cesar_romero,lee_marvin,donovan's_reef,jack_warden,english,usa,not_rated,1963.0,7.0
black_and_white,victor_fleming,esther_williams,spencer_tracy,a_guy_named_joe,irene_dunne,english,usa,passed,1943.0,7.0
color,mel_brooks,david_huddleston,madeline_kahn,blazing_saddles,harvey_korman,english,usa,r,1974.0,8.0
color,joseph_zito,tom_everett,judie_aronson,friday_the_13th:_the_final_chapter,kimberly_beck,english,usa,r,1984.0,6.0
black_and_white,pawel_pawlikowski,agata_trzebuchowska,joanna_kulig,ida,agata_kulesza,polish,poland,pg-13,2013.0,7.0
color,james_ivory,denholm_elliott,rupert_graves,maurice,simon_callow,english,uk,r,1987.0,8.0
color,frank_sebastiano,laurie_metcalf,joe_lo_truglio,beer_league,seymour_cassel,english,usa,r,2006.0,6.0
color,stacy_peralta,gabrielle_reece,gerry_lopez,riding_giants,laird_john_hamilton,english,usa,pg-13,2004.0,8.0
color,nacho_vigalondo,nacho_vigalondo,karra_elejalde,timecrimes,bárbara_goenaga,spanish,spain,r,2007.0,7.0
color,tony_giglio,nick_searcy,brianna_brown,timber_falls,beth_broderick,english,usa,r,2007.0,5.0
color,stanley_donen,debbie_reynolds,rita_moreno,singin'_in_the_rain,cyd_charisse,english,usa,approved,1952.0,8.0
color,michael_tiddes,alanna_ubach,essence_atkins,a_haunted_house,j.b._smoove,english,usa,r,2013.0,5.0
color,dinesh_d'souza,zackary_steven_graham,barack_obama,2016:_obama's_america,dinesh_d'souza,english,usa,pg,2012.0,5.0
color,tom_hanks,charlize_theron,tom_hanks,that_thing_you_do!,ethan_embry,english,usa,pg,1996.0,7.0
color,tommy_lee_wallace,dan_o'herlihy,tom_atkins,halloween_iii:_season_of_the_witch,nancy_kyes,english,usa,r,1982.0,5.0
color,don_taylor,m._emmet_walsh,roddy_mcdowall,escape_from_the_planet_of_the_apes,sal_mineo,english,usa,g,1971.0,6.0
black_and_white,martin_ritt,melvyn_douglas,patricia_neal,hud,whit_bissell,english,usa,approved,1963.0,8.0
color,leslie_small,la'princess_jackson,david_jason_perez,kevin_hart:_let_me_explain,dana_hanna,english,usa,r,2013.0,7.0
color,gus_van_sant,udo_kier,keanu_reeves,my_own_private_idaho,flea,english,usa,r,1991.0,7.0
color,zach_braff,michael_weston,armando_riesco,garden_state,jill_flint,english,usa,r,2004.0,8.0
color,richard_linklater,hans_weingartner,hanno_pöschl,before_sunrise,dominik_castell,english,usa,r,1995.0,8.0
color,alison_maclean,samantha_morton,billy_crudup,jesus'_son,mark_webber,english,usa,r,1999.0,7.0
color,alice_wu,ato_essandoh,joan_chen,saving_face,jessica_hecht,english,usa,r,2004.0,8.0
color,sarah_gavron,christopher_simpson,satish_kaushik,brick_lane,tannishtha_chatterjee,english,uk,pg-13,2007.0,7.0
color,jake_schreier,joshua_ormond,frank_langella,robot_&_frank,ana_gasteyer,english,usa,pg-13,2012.0,7.0
color,isabel_coixet,julian_richings,sarah_polley,my_life_without_me,amanda_plummer,english,spain,r,2003.0,8.0
color,james_ponsoldt,jennifer_jason_leigh,shailene_woodley,the_spectacular_now,dayo_okeniyi,english,usa,r,2013.0,7.0
color,larry_charles,tal_bachman,bill_maher,religulous,steve_burg,english,usa,r,2008.0,8.0
color,joshua_tickell,sheryl_crow,larry_david,fuel,george_w._bush,english,usa,not_rated,2008.0,8.0
color,michael_d._sellers,carly_schroeder,katharine_ross,eye_of_the_dolphin,george_harris,english,usa,pg-13,2006.0,6.0
color,reed_cowan,emily_pearson,dustin_lance_black,8:_the_mormon_proposition,gavin_newsom,english,usa,r,2010.0,7.0
color,james_dodson,anupam_kher,larry_miller,the_other_end_of_the_line,shriya_saran,english,uk,pg-13,2008.0,6.0
color,stefan_ruzowitzky,rüdiger_vogler,benno_fürmann,anatomy,sebastian_blomberg,german,germany,r,2000.0,6.0
color,alex_rivera,jacob_vargas,leonor_varela,sleep_dealer,tenoch_huerta,spanish,usa,pg-13,2008.0,6.0
color,james_gunn,rainn_wilson,linda_cardellini,super,paul_t._taylor,english,usa,r,2010.0,7.0
color,john_murlowski,piper_mackenzie_harris,ashley_scott,christmas_mail,lochlyn_munro,english,usa,tv-pg,2010.0,6.0
color,benni_diez,cecilia_pillado,clifton_collins_jr.,stung,david_masterson,english,germany,not_rated,2015.0,5.0
color,spike_lee,harry_lennix,bernie_mac,get_on_the_bus,andre_braugher,english,usa,r,1996.0,7.0
color,robby_henson,max_ryan,marc_blucas,thr3e,justine_waddell,english,poland,pg-13,2006.0,5.0
color,mike_judge,patrick_fischler,anthony_'citric'_campos,idiocracy,david_herman,english,usa,r,2006.0,7.0
color,shane_meadows,joseph_gilgun,stephen_graham,this_is_england,jack_o'connell,english,uk,unrated,2006.0,8.0
color,dominic_burns,sean_pertwee,julian_glover,alien_uprising,bianca_brigitte_vandamme,english,uk,r,2012.0,3.0
color,george_sidney,basil_rathbone,esther_williams,bathing_beauty,red_skelton,english,usa,passed,1944.0,6.0
color,carmen_marron,aimee_garcia,jossara_jinaro,go_for_it!,rene_rosado,english,usa,pg-13,2011.0,4.0
color,tim_mccanlies,michael_o'neill,ethan_embry,"dancer,_texas_pop._81",alexandra_holden,english,usa,pg,1998.0,7.0
color,george_sidney,ava_gardner,agnes_moorehead,show_boat,howard_keel,english,usa,approved,1951.0,7.0
color,mario_van_peebles,cinda_mccain,tom_skerritt,redemption_road,luke_perry,english,usa,pg-13,2010.0,6.0
color,jason_stone,ellen_burstyn,topher_grace,the_calling,christopher_heyerdahl,english,usa,r,2014.0,6.0
color,jerry_rees,phil_hartman,jon_lovitz,the_brave_little_toaster,mindy_sterling,english,usa,not_rated,1987.0,7.0
color,jaco_booyens,sebastian_aguilar,nicole_smolen,8_days,ivette_alvarez,english,usa,pg-13,2014.0,7.0
color,steve_miner,dana_kimmell,richard_brooker,friday_the_13th_part_iii,catherine_parks,english,usa,r,1982.0,6.0
color,danny_steinmann,melanie_kinnaman,tiffany_helm,friday_the_13th:_a_new_beginning,dominick_brascia,english,usa,r,1985.0,5.0
color,michael_landon_jr.,louise_fletcher,henry_thomas,the_last_sin_eater,a.j._buckley,english,usa,pg-13,2007.0,6.0
